column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
8218.52384,-855.95102,26180.0,583927.412796,-0.3,-96.0,0.3,48.5735,62175.913,48.9
-805.30254,-6226.78037,7.0,95.333793,-921.4,6.0,44.6,-445.2429,6154.809,70410.4
129.82489,-0.82211,5.0,8426.792734,-5038.0,-99051.0,297.7,98.0403,-24523.392,29.1
9932.51235,-5702.79361,56848.0,-6350.990643,62496.0,2299.0,72.5,201.5684,803.607,0.3
767395.29178,-6607.99886,36.0,-52.893094,51588.0,26.0,619.0,27562.6798,-112.696,-0.4
6.13004,-27976.12825,-32902.0,-6.728747,-52.1,-7.0,76896.3,0.4332,3.502,-947893.8
34.22164,-7353.53429,1.0,43908.314559,125807.7,981591.0,-5.6,-3922.6692,-0.026,-9.1
-3.70639,-65018.27965,9991.0,0.633025,11.9,670.0,0.4,-835300.5892,490283.256,-781.4
-6659.36818,347396.61482,1196.0,0.170905,203387.2,-917.0,-40.7,618.8671,44417.173,-0.9
-431376.07731,81609.41318,60.0,250.248378,-944652.4,-806617.0,-2.5,639.8912,-0.923,97884.8
-7.43604,9284.75977,6802.0,-3.067074,-0.1,-1.0,0.1,-19614.5712,0.298,2132.5
-0.96823,8169.50421,143.0,99.678033,-2.9,-3422.0,-5165.4,-0.0197,-23235.505,0.7
148.067,-250.58596,-21.0,0.33302,-8315.6,9552.0,-857280.6,29560.6836,-153058.73,-9.2
68518.81036,7.83065,38.0,35241.06462,-4977.2,-5310.0,96972.9,50809.1748,-164132.226,597039.0
-6785.48918,-0.1021,-615.0,2375.229243,-6726.2,2.0,51.3,809327.2186,-2027.825,-271376.5
690.79542,76484.66607,1.0,262334.472264,1.0,454.0,-277.8,9546.535,-66.784,485975.5
-0.29253,8.10774,-3.0,67.814223,1.0,-442897.0,-1.9,909824.67,8.874,-1150.3
4.56368,0.04374,-4.0,4.060869,-7.0,-9.0,403.5,-66.7625,-738846.578,17.7
-9409.07056,-865976.64189,93168.0,-183.409624,-675.9,-6.0,-4379.9,-0.9698,5.963,729.2
0.96012,-87636.56422,13.0,-0.409589,55652.0,-4836.0,-0.7,47500.1837,1.043,6.9
-1.79091,148.72305,-503.0,-3692.643812,153.9,64921.0,695505.6,-2591.3741,-4.258,-84577.0
-4.32952,123367.6186,-1.0,40101.912632,-0.8,7.0,-30.8,-3.1649,-2.951,-0.5
23.73432,82729.75218,-865.0,-398.807799,-3954.9,-128098.0,414752.5,-911006.9189,-67895.925,-0.5
519.18112,448603.3116,962332.0,9522.131934,-9096.8,6.0,-7348.8,-8.343,8476.184,0.1
30341.94485,-1.52881,90779.0,-0.793047,-946040.4,-0.0,-515267.2,-461982.7507,-0.569,-98.0
73980.99994,-13.74221,-568355.0,30818.82916,917041.3,-61523.0,-23364.7,-5.854,26767.695,-0.3
4193.46224,6.89538,2503.0,761632.470992,-13767.4,77790.0,-105.6,-367.8794,782.894,90485.7
-6.58826,-586.76864,62304.0,530.268862,79.3,217.0,55211.3,-863.0879,-57604.189,0.0
-2600.35943,-86810.06418,-48282.0,0.684405,-0.3,413.0,-808.4,0.3702,-0.631,-22459.8
-561.64436,-84.00468,83.0,2784.944978,39967.9,0.0,-0.1,-5.3865,-6189.008,-57665.2
670.12098,-0.26077,-5.0,-0.3059,-9976.5,-0.0,-0.6,783.4709,-47.998,3.0
0.09727,73874.48157,-6.0,-9559.96533,-6.0,37323.0,49309.5,63971.0387,-28.144,-9.5
-568.17886,-72080.05382,55936.0,-85317.708059,-335.9,15959.0,-6675.7,41.3953,-4547.648,9.2
-23.40573,405634.54481,5935.0,9600.226641,-9.3,-68.0,-1288.1,-110669.548,-432.869,0.1
-3.36757,-767.52839,64.0,177.160023,-179824.4,0.0,-80456.2,27281.0245,401.041,-6964.0
-4.12468,0.91959,-8.0,-117179.321361,245459.6,83.0,-349431.8,614879.0046,-8.269,-0.3
4109.97007,-8.74,309821.0,-710.225232,768.1,4.0,7.2,4.8366,-5.986,16.0
0.68598,6310.19933,77669.0,-0.732014,1.1,1.0,-81.6,-68.9417,-886.516,257.0
-0.3231,-455176.52068,-893975.0,42727.873779,-0.4,619848.0,0.7,0.9985,-0.596,71715.2
-992.89721,-39.03348,-67.0,-1749.00993,-659.7,-694.0,9.7,-40.9602,6594.054,48.6
-136807.82855,997.74928,504.0,98099.116643,1.8,0.0,-36533.8,-47576.311,-7.172,32142.5
0.32068,-68711.34068,-901.0,997.169301,-36.4,-4.0,476505.6,-0.5285,-0.639,60.9
-976997.63248,-694771.9192,-224.0,-76.401376,-3.9,33179.0,-53.8,-324.3723,-8.482,-58966.3
-65.94713,9591.51864,-0.0,71336.309314,8540.0,928.0,2.9,-90567.06,-15196.268,-41006.4
147054.58032,8667.68488,-50.0,-3.482108,-28.0,9.0,-16875.9,113.4928,-97.136,-79.6
848.9318,-445317.93362,274453.0,-764580.125133,3.1,588.0,475096.9,2139.5324,-91575.456,52401.2
4.5569,-0.04629,-8919.0,-9111.265221,0.8,-718.0,0.4,24191.0926,0.248,82699.1
415061.50976,75.75377,-71569.0,-797880.726625,15914.3,3451.0,-921.6,-3253.9528,-0.566,-851574.0
-76655.44774,-0.16827,16.0,721.490714,-0.8,-1.0,-7954.5,-5.8645,-4.777,1303.9
294185.38475,651.37025,-257431.0,-989285.589368,-3468.5,6611.0,988.2,833.2271,-3.327,-2353.7
2.47758,17.93494,0.0,-33.030663,-28718.0,-6.0,-4.3,-0.8404,-9674.762,-6224.1
-957306.47766,89304.08813,-1.0,-2.053116,466.7,31873.0,-703.1,-0.2613,-0.442,3.1
-918082.19998,5539.87559,-5.0,-35.390344,903105.2,-5.0,9.9,0.3738,8113.837,3.9
4.24907,8587.12323,9.0,709895.073323,10.3,3483.0,-992895.4,-8892.6109,0.497,0.0
19.29945,-676022.25489,-1519.0,664709.143273,287703.9,196.0,-717651.7,7113.3959,2.001,0.9
-61113.49508,0.61998,-1.0,88.270844,-216.3,365.0,-7109.6,-677.2877,-0.927,-0.8
33146.33154,60.37918,-54.0,297351.305901,-0.3,-1.0,1597.0,6997.3218,-3.027,8771.2
5.78449,6.65005,3042.0,10.320808,0.6,-224227.0,-0.6,-889077.7785,-192235.803,-261.6
981145.20141,617.79316,78351.0,-0.223335,949.2,-550162.0,-9248.8,-771320.1343,324630.365,-603.2
0.63611,-9395.14732,9.0,-908843.433204,40.7,-7997.0,-0.2,-454.842,593.803,-19732.0
-524200.58898,-71.98231,-459.0,576155.694412,-0.9,840.0,-66.5,-10749.7635,7801.647,5.9
1154.76487,604.07132,-7.0,-543.604831,-79727.0,-83.0,868444.0,979033.7721,67790.844,309154.0
-0.31009,-66.24595,-2.0,-0.570982,6.8,-1.0,-768.7,-840209.4858,-0.594,126627.7
0.77387,9.64905,-113.0,-17.56936,-451581.7,1.0,457.8,-55284.3783,102.687,6646.5
-4759.99672,633.36745,1.0,-8.348147,-26061.6,0.0,292.3,-23455.3865,-8490.749,0.3
25390.43838,0.11953,-8731.0,23454.886965,-240471.6,4.0,27810.0,-96338.0734,4129.69,-5368.1
477.11147,9.81965,36358.0,-3212.66723,-34.9,470169.0,-765.0,-624.4232,-0.078,-392895.3
78764.68511,-37763.18476,-0.0,250204.072307,6.2,-3.0,-0.9,-1.2289,-952.367,-166528.5
-260203.7814,-78.68794,-1.0,9.462679,0.7,-1255.0,571912.7,194.2443,-0.882,615.6
0.78603,507.16356,-34.0,3.91018,-29.4,-37929.0,-605.9,71647.3443,82.915,-23.1
0.61308,-7067.74999,-81070.0,-34089.42734,-5147.8,-7112.0,64.1,-0.975,7030.523,-3.7
-77024.34059,-11.75364,-915688.0,0.682589,-4.0,74898.0,-34.0,-0.0114,-0.847,-1.1
239375.06081,-815.645,83781.0,74168.552122,9.7,-3.0,79.4,-0.8654,49358.879,-57395.3
0.1837,146.04574,7.0,7.323106,628.7,18.0,9.0,13.3414,297970.939,84.5
-77615.18841,7.06391,8532.0,421.702408,43730.7,41.0,87128.1,750.33,647.254,-8.2
-3.12684,-387.19792,49623.0,-33.409927,-88.0,-4.0,2689.4,4617.4457,-569.884,-1.0
-3423.75427,-9.01509,-788.0,-15162.946057,-0.4,-811756.0,-0.9,-1055.8268,-9.505,457.8
-154834.97366,-144481.16232,65.0,-458859.768316,145.2,733100.0,-5847.6,26.642,21.973,-2.4
49875.78406,-14.22091,-422.0,1241.04213,-368.3,-0.0,-33283.2,-782011.0995,-8.022,-0.2
-4.13386,24047.93932,2.0,42371.556669,8.0,43.0,-510.4,6.5677,34422.874,-72.6
602.80604,-976219.02071,-335.0,-638533.716548,-86.4,688967.0,-330.8,79.1708,-99691.752,0.0
4131.70535,888239.92969,508088.0,0.01261,-677.8,-2466.0,4.9,-0.3915,9577.886,0.1
7173.56477,8247.51285,-2.0,-8.551802,21633.8,10.0,-701511.4,505.8188,823.97,-6.4
7145.88093,-1388.11232,-49236.0,1.61556,0.4,81.0,-839.6,-304.2756,187862.068,0.5
-1.71121,96933.73522,86.0,-7002.909356,0.8,544011.0,30.7,-901484.3879,176.222,85.2
29010.43983,877.54813,-6554.0,-5228.768092,2.8,-620893.0,1.6,-232.0528,-47.063,924683.3
72.20582,-92.87301,2201.0,0.429064,480438.8,-1.0,4.7,-695439.5263,-30590.139,-84.1
999.55394,564565.04289,-989.0,14280.462651,1.0,-707321.0,5218.3,-970986.581,-740194.084,0.6
84.29166,5.81392,-96.0,54248.88432,69643.1,-465052.0,-5514.1,8.945,-96.74,168.3
376.54785,7.28705,900.0,8.309423,-0.1,-22661.0,-42991.4,4.714,-286607.809,85.8
0.84437,886752.39694,-2.0,89.657503,150026.4,-3457.0,-8.6,-792.5207,809304.237,-504.8
-0.85698,463.64012,-4616.0,-8035.788936,0.5,-1.0,436269.5,0.3281,-97.069,-63.0
198047.79052,-40.60843,9144.0,-355.801613,90.2,482833.0,-89507.0,9600.3776,-33.075,-39.4
-0.67957,0.72294,50.0,-19.421753,-592.3,-4.0,-0.2,2.8207,-0.776,-606297.6
0.92889,-2.79323,-10.0,19319.067899,44719.7,-7464.0,62.5,-16315.9382,1125.77,-9.0
71.50669,4867.15089,-81.0,-403122.685471,-64.9,-491.0,18315.2,3.8382,-1783.082,16539.7
32528.8565,-0.26774,-425948.0,-2.387892,747.5,-43279.0,2.1,-95.1842,-32434.452,-95.0
-80.43714,8.45334,-74.0,40.763688,-0.8,-1.0,-9.0,394087.8444,0.016,-94.1
0.20447,606.57026,858230.0,0.443943,96428.6,39369.0,0.6,53.1247,-7.082,-433.3
-456731.38314,7471.09231,903.0,-9.1751,62.7,8960.0,8459.7,4.1209,-439.365,880.7
-6.18275,-0.62367,-924.0,7517.86002,-86.7,75895.0,-8.7,-8748.3187,246.522,-2639.7
0.19881,-1708.90067,1.0,478916.340209,-3798.7,0.0,573395.0,-3.8521,-34098.507,35.7
95.90224,8162.86753,-691.0,-117.871016,20629.4,-28.0,-25887.3,9.6379,787725.692,6587.0
-933.18939,-84789.45482,-39.0,-7380.771792,905.3,-5.0,-98.7,-1440.8276,126.799,-5.1
-613676.99909,8.73752,-1.0,-1166.00031,3.7,347.0,801274.8,89350.5251,446700.735,0.7
93186.06915,0.70252,6591.0,-56265.467788,44.7,-24.0,-7250.3,3699.1762,-2495.57,4363.9
-7924.34363,-17491.97704,0.0,41618.164644,-44.7,-9198.0,-3.6,-4.409,-979816.614,20.3
-46.09624,0.09203,-0.0,49755.169144,-0.5,686715.0,-6.8,-5.6068,58.432,-0.1
-922.16202,28529.5909,-1.0,7.456097,-81.7,789210.0,-94539.7,971128.3541,-2.134,30143.2
507338.24817,329.86077,19.0,-2.418719,98780.7,-0.0,-19.7,-93.9278,746625.182,-82097.8
-688.69541,0.87509,668322.0,-525.871432,1147.7,1.0,-9002.9,-39747.8584,-8.473,6.0
0.18049,0.16783,-105651.0,4502.742278,-0.0,49817.0,-66.3,-0.492,-92514.957,-97669.3
-8.33699,-0.05432,-8.0,87668.417996,-704.8,1.0,15.3,451.4898,8000.071,-79.4
260479.59812,-0.93483,52130.0,-62689.154471,0.1,90.0,73.7,-61.0577,636085.433,377.7
-216.64581,131.38162,-81670.0,0.571041,0.8,-93664.0,-90860.3,-289.1694,-1.299,110.2
-150.83657,-25583.08681,23379.0,317978.0091,3.1,-0.0,3124.3,16092.3699,-60978.758,-2536.2
-36.64871,-603663.16031,-3967.0,5.240028,-0.2,-1.0,2153.3,-7229.8515,-937.547,-0.7
8.52279,62.74941,4392.0,8364.25282,-3.0,-244168.0,109397.0,-912146.9176,-40.79,864.7
6189.3419,-4147.99903,-792041.0,-8.327833,28.0,-1.0,-28.5,-2.4881,3.298,-6.5
-4237.89909,95578.29266,24157.0,-5342.507719,-83383.0,-15347.0,-414.7,44.6189,-5.641,-52565.1
7.26021,-90638.44482,6697.0,-93158.535203,3500.1,-88.0,-993.9,-4679.5694,-7119.917,-6405.1
-5124.20222,-77818.00619,-1.0,-4245.430088,34.2,-7.0,-1.5,0.6447,-609.843,-45250.0
-4458.83539,-347.61579,-6.0,-2845.518127,0.5,18.0,668.4,-458.1978,-0.848,0.3
-3048.16226,779973.7265,-8631.0,709.230016,-4202.0,-8929.0,-3.6,9.5106,7724.696,304258.1
-848965.4623,-4414.4049,77.0,-0.123862,9981.7,3.0,5948.7,9.4855,482219.968,6.8
59.85853,398.04567,24806.0,-0.913488,71179.2,6733.0,-6.3,-0.4388,-0.017,5.7
-74.3705,-653347.21174,-9.0,-46.242286,544.6,-68.0,6.7,-8.1439,-3224.474,8.9
40669.37423,0.43285,-236.0,-3919.926178,1.3,-258.0,727011.4,6427.6668,926929.767,38912.1
17.65577,2.72747,-630053.0,8.953565,65.7,788570.0,-3.2,-931.549,-40.636,-217.1
-3967.36134,-315029.42005,-465744.0,52.195127,-0.1,1.0,8374.5,-422750.1221,-324688.966,5.2
-2089.73159,-52.07921,5.0,0.093826,17.8,-4.0,-1.5,-17.9587,-0.344,-0.8
-191.17444,3.01044,-6146.0,-41831.91615,-68.9,4.0,-35835.4,-23.262,95.867,0.6
-53413.43149,0.85129,21250.0,831.751529,-8.5,-653.0,-568705.8,-455372.15,-8408.293,0.9
0.76349,523.21934,-62.0,933.289156,0.7,0.0,-153.0,-460.0645,-6191.206,121.2
9457.27841,-32.42765,-9333.0,45.989946,3.8,31626.0,744.9,-32043.543,93.345,3.4
-308078.01322,4427.62373,54804.0,-846.864223,-801.3,39.0,906259.7,1424.7074,-693.448,3480.3
-9865.44725,-69513.83019,96.0,-391.978791,-30387.1,-0.0,-0.5,185059.9041,5.538,978362.5
-266.70252,0.85585,-553343.0,0.891109,292.1,-23.0,47065.6,-0.0548,18.066,106402.6
3.69647,-429221.07492,0.0,-953874.5918,5.9,-40947.0,-63.6,1196.2317,-8946.283,32.6
0.86631,8.19961,976.0,-0.159678,59889.8,65491.0,57.5,-7820.2495,-34237.155,43774.6
17687.9837,-5.62004,-19.0,-2.968332,-56.7,44305.0,-9.5,-558.4282,-141187.074,-1271.0
5830.10895,21.67771,347559.0,-2961.280407,-8.5,-576148.0,-74.2,68.5156,-187.525,-834046.8
407.51578,-664.33233,16650.0,69012.852086,27.6,-65487.0,-934.5,-36.1189,-92.603,2.5
-46322.57718,8960.96254,-405074.0,7533.37291,10.9,907429.0,1.3,0.4002,-3.528,-0.3
67776.60481,-465.02902,39128.0,-55.121704,-3268.5,9342.0,6009.7,-92.0532,80672.443,0.3
-678318.37095,-441.32398,68.0,1.627116,-4197.4,-3.0,758795.1,-18.8292,9634.172,48.1
-37.78149,-2794.99764,530.0,-28475.131374,-16.1,521.0,-7.5,-0.875,349.032,-9.8
-32.84823,-0.24172,-29.0,76.163975,6726.7,0.0,-0.2,-0.1581,-12930.258,-7223.0
8.71825,-6.22623,677623.0,-2471.366584,75.3,-24017.0,-364018.5,-2225.7711,1.759,5307.8
22052.58765,24.11917,-4.0,4.269424,-1.4,-21855.0,64.1,-618.5749,0.248,3.3
60.82302,-723681.24002,2.0,-5874.478052,-736.5,-195871.0,-23.4,-213350.1492,0.252,411517.7
-0.74522,-0.83519,0.0,-39.432766,-23484.2,-734.0,1.5,8656.6375,66.838,-40049.6
-2.01826,47.63504,-1.0,39805.420742,-19.7,34.0,72417.4,-23438.3108,-257.112,-7.4
2032.4979,-33.96447,430.0,-0.95716,-9697.8,-7.0,0.4,0.1959,-641.855,-15038.1
6.49496,-62.84876,6071.0,-4215.594449,0.2,14208.0,97741.5,0.7782,-6.668,-2177.4
-169814.04807,-7.14063,1763.0,-85380.994106,-30737.0,-9573.0,796480.3,-323.0613,448398.879,-0.1
-6.30928,-72.28695,-0.0,70.815617,-54586.3,1.0,-0.5,0.1952,-96.493,59894.8
-0.32309,5356.17416,-82.0,49594.386508,-6310.0,-57.0,-310.7,-690.7585,0.971,64023.5
-0.81187,61522.14608,-10.0,3869.562796,-37867.0,-8.0,722514.7,85411.7331,0.828,-1.9
-444171.29317,304452.48867,-2021.0,1634.474434,83.7,-6300.0,-3.3,1091.6785,294.003,8494.8
0.1736,371.77932,7.0,-4.446269,0.4,8204.0,3259.8,26.6789,-31.429,-4.4
20.63761,-274450.1401,-273134.0,-0.809007,381.9,274.0,-47049.6,0.6526,-6177.294,-465748.1
-42116.28722,-0.03355,5.0,-58217.945674,-321.8,476287.0,-889009.5,-0.6558,-9.4,97603.6
-82820.97981,-8.16659,75355.0,-18822.134895,-0.2,459.0,33160.9,81.1959,-5450.477,2.8
0.43186,0.76568,-128947.0,-47.580612,944417.9,5463.0,-78.6,9820.4229,-4.652,-20.0
0.53805,90.75934,931425.0,-4.373499,66728.4,-906.0,-0.2,-0.0525,-1.147,-15.1
0.64174,-7.25719,-0.0,-599.247227,-51.7,70.0,320.1,8.4999,531122.856,-454.5
-0.57775,-0.88547,-36.0,-447406.829227,3.2,8.0,-7834.1,-683521.9343,-47.104,870.8
1384.12403,-721992.15229,73462.0,-2.048372,7931.2,-511.0,6.9,-0.0805,824252.55,-49337.9
-6.37636,-0.78299,9827.0,99465.678649,0.8,-78758.0,-0.8,0.4258,0.455,0.6
-0.80666,1870.0818,-128724.0,868947.849512,-722771.2,626.0,697064.7,-30858.409,-597933.172,0.2
64.26994,-32.85284,0.0,-0.675016,123957.6,-6.0,-6.7,-4.0257,-0.573,362593.0
0.3106,55.57174,46289.0,-31.828506,-518389.6,-3990.0,471.8,-0.2467,122.879,-165533.7
-8520.60987,-0.64392,-96777.0,6.503017,-8973.3,5733.0,-5988.3,30.3698,90.647,1.0
32.32389,-5.4134,710901.0,-369910.378855,-0.7,2966.0,-6.1,-8450.4529,-174088.811,-664.9
213506.31866,5471.21847,-5.0,972.270668,808870.4,1.0,-57.5,-954285.2181,-7644.472,3.8
503151.19418,7.12303,159.0,-29.912101,-68.5,-0.0,-91.2,3.2371,286.481,30896.8
-94152.1197,98200.36298,1.0,-5.102029,283620.8,883.0,-0.0,-4843.175,112.78,4149.1
33847.6137,-3320.36639,3830.0,0.53754,-60.2,-59.0,-0.1,-906626.8716,0.05,2.3
0.49342,-88.47886,-1950.0,6958.451572,-4.2,-376813.0,-174094.6,89.7913,-84.519,85978.2
656.95999,-65046.82522,-5403.0,0.066155,4.8,441.0,3.7,961.3452,-911501.928,-83.6
9166.47074,-0.09154,28015.0,-922844.094587,-4.4,187541.0,-535177.5,-0.284,94304.648,54459.0
-0.77688,0.10995,-0.0,-720.785374,80.1,739995.0,0.5,-398173.5202,-640.106,-733591.0
272.65348,9178.45941,-6712.0,947.196003,322032.6,-936041.0,0.0,4.7492,-751606.311,-1.0
3.78462,-0.50122,-340.0,29451.776824,-40000.4,-10.0,-9.8,-30.5093,74.137,-0.2
9.23149,19302.99075,464.0,-3.282226,5846.8,9619.0,71.7,0.6099,970.81,-13.1
7.18198,-0.94589,-170392.0,0.368125,-4198.3,-5.0,64228.6,4.7881,4957.053,0.2
2.93342,0.28985,476.0,-19886.697378,605576.3,1584.0,92.3,287.9467,729.715,55447.7
-31.69629,-0.9719,17905.0,392200.198717,-92899.7,6111.0,8798.3,628.0333,-3.476,-6944.3
-0.15734,0.33854,-8897.0,0.758075,34.9,3.0,405570.6,301775.3188,-66.286,-0.7
-5.3251,-7.22867,-802463.0,-363464.781694,20.6,-8.0,537.2,44953.2042,0.66,80.1
-9349.7647,-927.1238,-7.0,-49107.756701,23527.5,-216.0,-0.8,-408.8196,-80.416,45398.1
-0.68646,260.41282,-1499.0,-22946.740266,-2293.0,13.0,0.3,-7626.4772,-141418.86,0.6
43236.78694,33.43955,51736.0,-881910.606103,-1490.5,3.0,191318.6,-46.3533,-84534.024,-8.4
3.25263,185.60584,0.0,-62908.365588,-618770.7,551611.0,-19546.7,71.7463,-717361.985,46.3
-0.58345,0.69998,792.0,407.267032,-0.1,1.0,217.6,-6.2942,5.319,-844.2
7261.03802,0.70849,46866.0,-97.079231,3684.0,-143.0,118858.7,-456.77,6.24,-554.0
-659102.81471,1045.09522,3869.0,-0.726961,422056.4,2716.0,-0.2,-48.3214,-86.029,1519.2
46.40028,-606986.39865,460.0,-206821.432524,-96.0,0.0,797575.8,1.1483,-6800.646,0.8
-0.16487,-2444.37544,733475.0,-114.978534,-19174.6,-54555.0,-19195.1,-50.8706,-7.946,-34.1
65959.50219,7828.45059,-6.0,697.812343,-0.7,-0.0,-12847.4,1451.7959,163944.613,-32.9
673522.52452,-92830.61886,27.0,-1.800424,-619.7,-4330.0,37373.6,691.1836,69.016,-90696.9
5932.31267,-0.65856,1.0,-9098.392261,-0.9,3.0,-918498.0,-11065.1542,-0.98,74.3
-494.98471,-6.12459,-1.0,67259.898347,8453.7,649458.0,-0.3,310.3763,374.73,113492.4
646486.79403,8426.55318,0.0,-0.573129,5.9,8.0,-0.0,-154043.1843,0.888,866.2
-486.57522,-936351.62682,67.0,-95.383488,38.1,-7.0,-0.2,8.2108,98815.138,8977.6
-0.9368,-239184.39498,931.0,-2104.105356,-0.8,-73379.0,-19715.1,-167246.4582,-0.569,-108.8
46440.89546,-7.02242,-606.0,884582.414731,2397.7,-2368.0,0.2,20.0255,370432.84,-0.6
-171.61427,8482.56683,-1.0,9.12268,6597.2,-31872.0,-1156.4,879.3713,602393.516,-155702.4
-5181.28261,70764.64881,-278.0,111935.616517,-713.2,-92.0,-775.9,-4.6292,-50.822,-3758.6
-819.00061,20.35332,-73866.0,0.120841,35159.4,31852.0,-575956.1,0.3835,-1.314,6698.4
6.21713,533.2112,6921.0,89.22811,-66839.9,90.0,0.2,61942.1288,273613.769,-858.8
-84.68846,74.44427,3.0,8198.924724,1.0,-1.0,-3.2,-250965.3792,652.725,-959583.1
-5131.2744,940686.74558,89622.0,-0.56759,94304.3,-0.0,-395269.9,-688.8647,-47.9,-8677.6
-0.40356,-3213.94062,8.0,2.334039,282427.2,322370.0,-149607.1,0.7116,5.485,1911.9
9.8402,234.97246,72956.0,8442.937919,696.9,-2.0,859297.7,-9136.8268,2730.666,-524.6
35585.26721,175930.26866,1.0,-601001.430014,994771.1,261.0,-12342.8,-3416.6555,239.089,925.4
0.65484,0.27172,29251.0,624771.329741,9835.2,-87874.0,-46691.3,-557030.8743,-571350.823,-0.3
-0.9027,711.22608,5.0,-2477.352757,0.5,9.0,921.8,0.6718,411.455,921311.5
-2.7756,-33.98011,97674.0,88.558649,-9.9,11062.0,-18.6,4.1998,-25.119,0.5
-12.57175,123.33875,-70.0,-927.472405,-71.7,-275658.0,8088.2,9778.2387,0.16,0.4
712140.36581,-0.46396,-562.0,-48.801787,321.8,-96659.0,987334.5,-83926.7834,-6844.784,0.5
479945.53235,-65.47844,-6.0,0.909686,2.2,311392.0,1.5,-4488.4888,6.983,7160.1
-88.88598,54482.73344,-3.0,-9.948295,1.5,-53865.0,88.2,5469.0145,-2.095,3857.5
57452.92795,-9.6736,487.0,-1497.117018,-25009.3,5.0,-23576.9,0.9765,-63.605,577.9
129334.26325,-652601.25293,-133.0,72.928114,12495.5,-0.0,-5376.2,-0.6918,0.139,-46886.6
80.56008,-0.72557,7403.0,862.154453,-737.1,-10.0,-105328.3,-4927.352,49889.329,-2.8
-412.63565,512722.64945,58398.0,88.030557,-376003.2,22899.0,-583.8,85198.1734,63422.914,7.1
-158453.8063,-3.62924,-29298.0,-4006.96168,0.4,-49.0,7136.5,-1.7409,367.084,-148.4
0.22826,5848.49235,-130.0,7.316877,-43324.5,-40013.0,628.1,8741.6562,0.911,4.2
95903.19116,-57906.94014,-494814.0,-25105.774077,-3.2,-1743.0,-6.8,-1.9991,16913.351,-0.8
44.42543,-91840.05145,-194381.0,-91.220039,47.4,56171.0,-323.9,-719.4299,-409.702,2.5
998796.42413,-0.06046,-842.0,338.547822,-32211.5,4.0,-63.0,-88.7245,-5394.664,-75244.7
-0.32006,8.18753,97773.0,-701.509933,535.5,0.0,-485.3,0.2397,-4.93,94398.4
766285.42761,3.87067,68349.0,62.794144,-1791.6,195513.0,-25.6,-2309.1353,-7.91,-156762.6
-441.35525,-89221.30556,-9.0,2944.625806,40590.6,-2623.0,-112129.1,3910.9642,-3.333,412.7
-50.72643,884.85764,1573.0,-1.887882,311144.8,-9.0,952572.1,67634.6901,-504429.591,-5186.3
200619.55249,-900068.44301,-67344.0,382833.682669,514480.8,-86.0,480512.8,260673.5817,5396.302,-743597.7
-0.5023,-1.57092,800.0,46080.906671,37.7,726.0,-159461.3,4.6296,679508.322,-1410.4
-1986.4805,9.5829,-9.0,-2841.457152,0.3,52962.0,7452.9,-777649.6534,86.835,-0.7
0.47573,401.48089,-69.0,66978.819716,-9.7,693.0,-245.8,563.0316,-9.798,-4.9
-728.60569,-0.42273,0.0,126397.27016,-0.3,-703986.0,0.6,7536.3626,5673.196,-3.8
31.22993,-2.81734,459.0,3.469438,-51312.2,3.0,-8450.2,-3371.9406,0.715,90.9
4.87982,1569.66669,-62812.0,-83039.70088,5778.4,277.0,8052.6,-0.7708,23534.099,-37.2
-2512.07528,-896228.72008,23.0,-75256.070529,3394.3,76.0,-9387.6,76835.9817,-92407.572,-3.0
-8941.2492,-749846.42306,2.0,-160130.963937,-872.7,-991.0,220186.8,-14.6409,-62.928,-813.3
99.23469,0.7884,-242.0,-0.475701,-361.1,86.0,-53689.8,-0.3705,-31059.461,-600740.7
-4130.27383,-1332.29807,44.0,-916.585226,-11.6,15.0,-0.3,-0.6422,-95314.69,-811.2
0.31446,-3.51056,-13.0,-281.015234,-605.6,-42.0,79.8,8.701,-5.76,-0.9
-66.59829,-12091.39558,-44775.0,-66.668699,-914766.7,-8312.0,781.1,-67002.7563,88781.49,80273.9
-0.35989,-21605.81482,6818.0,-0.485481,9958.2,-10.0,-6681.5,-5898.7085,-902739.533,-0.2
-9.00748,-885204.34516,53.0,57.142359,-8276.2,0.0,59622.0,-89.4539,-971.013,-52210.5
146.73989,7181.03879,42.0,-0.177423,1.3,21.0,18.7,-0.6194,27333.66,-0.7
-5996.45699,-3362.05647,57377.0,9.964488,-79356.5,750645.0,-41526.8,840.4558,963184.113,3.8
438.51007,0.57468,1.0,0.120641,7522.6,-53.0,0.1,4.0657,-5.324,-5.5
-8338.56854,-768018.18571,1.0,-3978.95681,674.4,-84.0,52.4,575437.1987,-712.608,235.4
80.63897,0.0905,32.0,254535.66329,-917.6,-1.0,-478816.6,-259281.1001,-82694.932,18.2
26128.53045,-74.92456,31.0,-91940.630596,89991.6,855.0,-2.6,64853.8257,-687.224,-22.1
8899.26109,0.80045,861.0,24.510937,3494.1,98568.0,17.1,-3.5326,0.475,88.8
838499.59957,-9.95134,-99.0,4.149696,-85560.3,43837.0,741.8,59630.847,-57079.229,-807.8
-994054.16969,-9237.67054,0.0,-9040.633678,-9.3,18306.0,0.7,-0.4735,-88740.946,223.2
-59.90801,-16695.8725,4612.0,61705.598493,8.0,50.0,75150.2,-876.1506,-822504.549,3.2
